,wind_power_coefficient,wind_speed,air_density,price_eur_mwh,price_eur_kwh
2023-12-31 23:00:00,0.0,0.0,1.225,0.1,0.0001
2024-01-01 00:00:00,1.0,13.7572808901482,1.265,0.01,1e-05
2024-01-01 01:00:00,1.0,14.223035339166048,1.265,0.0,0.0
2024-01-01 02:00:00,1.0,14.788015395066576,1.264,-0.01,-1e-05
2024-01-01 03:00:00,1.0,15.104934881241324,1.264,-0.03,-2.9999999999999997e-05
2024-01-01 04:00:00,0.0,16.72542663358475,1.263,-0.02,-2e-05
2024-01-01 05:00:00,0.0,17.81219250626311,1.263,-0.05,-5e-05
2024-01-01 06:00:00,0.0,17.16549649171575,1.262,-0.02,-2e-05
2024-01-01 07:00:00,0.0,17.40696873874662,1.263,0.0,0.0
2024-01-01 08:00:00,0.0,17.94728504355599,1.265,0.04,4e-05
2024-01-01 09:00:00,0.0,18.42096498615525,1.268,0.06,5.9999999999999995e-05
2024-01-01 10:00:00,0.0,17.745229129731612,1.27,0.54,0.00054
2024-01-01 11:00:00,0.0,18.173245210495555,1.27,2.24,0.0022400000000000002
2024-01-01 12:00:00,0.0,17.655168320790064,1.27,1.97,0.00197
2024-01-01 13:00:00,0.0,16.571247557055386,1.27,1.13,0.00113
2024-01-01 14:00:00,0.0,16.220347774636394,1.271,3.19,0.00319
2024-01-01 15:00:00,1.0,15.59244378037344,1.273,40.0,0.04
2024-01-01 16:00:00,1.0,14.200462810718646,1.276,84.46,0.08446
2024-01-01 17:00:00,1.0,13.20553215946988,1.279,61.74,0.06174
2024-01-01 18:00:00,1.0,12.167913780758369,1.281,61.27,0.061270000000000005
2024-01-01 19:00:00,1.0,10.643989934802663,1.283,59.97,0.059969999999999996
2024-01-01 20:00:00,1.0,10.17525921963667,1.284,54.92,0.054920000000000004
2024-01-01 21:00:00,1.0,11.814067746288568,1.284,47.65,0.04765
2024-01-01 22:00:00,1.0,11.958946374006969,1.284,35.55,0.03555
2024-01-01 23:00:00,1.0,13.1068269108774,1.284,29.39,0.02939
2024-01-02 00:00:00,1.0,15.413447218726668,1.285,19.6,0.019600000000000003
2024-01-02 01:00:00,0.0,16.611410863965702,1.285,27.33,0.027329999999999997
2024-01-02 02:00:00,0.0,17.81408676312422,1.286,16.2,0.0162
2024-01-02 03:00:00,0.0,16.831950568323265,1.286,9.5,0.0095
2024-01-02 04:00:00,0.0,16.789694727354945,1.285,11.2,0.0112
2024-01-02 05:00:00,1.0,15.263943010404514,1.285,44.43,0.04443
2024-01-02 06:00:00,0.0,20.24787373045205,1.286,56.56,0.05656
2024-01-02 07:00:00,0.0,17.46326285715619,1.287,64.28,0.06428
2024-01-02 08:00:00,1.0,14.896874011063163,1.287,66.12,0.06612
2024-01-02 09:00:00,1.0,13.344475245451932,1.288,70.6,0.0706
2024-01-02 10:00:00,1.0,13.651917692248407,1.288,78.8,0.0788
2024-01-02 11:00:00,1.0,12.579540410003098,1.288,99.9,0.0999
2024-01-02 12:00:00,1.0,12.144070698336966,1.288,102.5,0.1025
2024-01-02 13:00:00,1.0,10.19574773350998,1.289,110.6,0.11059999999999999
2024-01-02 14:00:00,1.0,10.674001869011123,1.289,105.7,0.1057
2024-01-02 15:00:00,1.0,13.131494485181287,1.289,100.7,0.1007
2024-01-02 16:00:00,0.0,16.3609260607335,1.29,118.93,0.11893000000000001
2024-01-02 17:00:00,0.0,21.140774448480173,1.29,81.3,0.0813
2024-01-02 18:00:00,0.0,21.276495240580893,1.291,70.1,0.0701
2024-01-02 19:00:00,0.0,20.07712211322452,1.292,66.7,0.06670000000000001
2024-01-02 20:00:00,0.0,21.11975053348929,1.293,54.9,0.0549
2024-01-02 21:00:00,0.0,25.32506954595707,1.293,53.18,0.05318
2024-01-02 22:00:00,0.0,28.193849354040264,1.293,54.9,0.0549
2024-01-02 23:00:00,0.0,28.158397572838503,1.292,-0.39,-0.00039
2024-01-03 00:00:00,0.0,24.961415002513025,1.292,-1.61,-0.00161
2024-01-03 01:00:00,0.0,22.29014190026588,1.293,-1.39,-0.00139
2024-01-03 02:00:00,0.0,20.955762890012416,1.293,-1.31,-0.00131
2024-01-03 03:00:00,0.0,18.76709142165956,1.293,-1.39,-0.00139
2024-01-03 04:00:00,0.0,19.175292613617952,1.294,-1.95,-0.00195
2024-01-03 05:00:00,0.0,18.509854081852147,1.294,1.05,0.0010500000000000002
2024-01-03 06:00:00,0.0,17.468990053679,1.295,40.63,0.04063
2024-01-03 07:00:00,0.0,16.44216886001045,1.296,68.3,0.0683
2024-01-03 08:00:00,1.0,15.716257784937252,1.297,75.9,0.07590000000000001
2024-01-03 09:00:00,1.0,15.175478643539522,1.297,73.2,0.0732
2024-01-03 10:00:00,1.0,14.340967719926546,1.297,69.2,0.0692
2024-01-03 11:00:00,1.0,13.31129418817951,1.296,60.0,0.06
2024-01-03 12:00:00,1.0,12.277676670175817,1.295,58.86,0.05886
2024-01-03 13:00:00,1.0,11.30392945929542,1.294,60.86,0.06086
2024-01-03 14:00:00,1.0,10.166882357512463,1.294,76.0,0.076
2024-01-03 15:00:00,1.0,8.857508827524313,1.294,79.0,0.079
2024-01-03 16:00:00,1.0,7.4857618397830015,1.294,101.0,0.101
2024-01-03 17:00:00,1.0,6.535151793727839,1.294,114.6,0.1146
2024-01-03 18:00:00,0.9472800685156731,6.205814936160639,1.294,100.0,0.1
2024-01-03 19:00:00,0.9919169458827343,6.4085756489173935,1.294,73.23,0.07323
2024-01-03 20:00:00,0.9731760128925832,6.323445927598364,1.293,67.41,0.06741
2024-01-03 21:00:00,1.0,6.938658138313879,1.294,65.0,0.065
2024-01-03 22:00:00,1.0,9.843154117628217,1.295,58.12,0.05812
2024-01-03 23:00:00,1.0,9.358792011549417,1.296,57.3,0.0573
2024-01-04 00:00:00,1.0,8.973354911170995,1.297,50.46,0.05046
2024-01-04 01:00:00,1.0,8.180442763136684,1.297,40.0,0.04
2024-01-04 02:00:00,1.0,7.025100419517281,1.297,25.48,0.02548
2024-01-04 03:00:00,0.9142035455710593,6.055613184064618,1.297,35.0,0.035
2024-01-04 04:00:00,0.7476444104866401,5.300046434006081,1.297,57.73,0.05773
2024-01-04 05:00:00,0.5956976923640888,4.612919019381672,1.296,72.65,0.07265
2024-01-04 06:00:00,0.4149546967494546,3.798921228128085,1.296,85.02,0.08502
2024-01-04 07:00:00,0.17682389388368572,2.726470553605322,1.296,91.47,0.09147
2024-01-04 08:00:00,0.0,1.590086335671992,1.295,94.2,0.0942
2024-01-04 09:00:00,0.0,1.1743429937912733,1.294,91.61,0.09161
2024-01-04 10:00:00,0.017600548905936698,2.00938909389424,1.292,90.03,0.09003
2024-01-04 11:00:00,0.14213198300762253,2.570231365848963,1.29,86.28,0.08628
2024-01-04 12:00:00,0.20944364236439586,2.873377509110024,1.287,85.96,0.08596
2024-01-04 13:00:00,0.15901941048865342,2.6462859239952885,1.285,92.11,0.09211
2024-01-04 14:00:00,0.08673351297828098,2.320737701713516,1.284,98.62,0.09862
2024-01-04 15:00:00,0.08799864613912511,2.3264353808687543,1.284,104.45,0.10445
2024-01-04 16:00:00,0.1454605933929248,2.585222162545487,1.283,130.21,0.13021000000000002
2024-01-04 17:00:00,0.2408947600430506,3.015021395423972,1.283,140.67,0.14067
2024-01-04 18:00:00,0.47787682669594883,4.082298598428074,1.282,123.1,0.1231
2024-01-04 19:00:00,0.6322853283559607,4.777695832907954,1.282,101.65,0.10165
2024-01-04 20:00:00,1.0,6.624361281881075,1.282,96.77,0.09677
2024-01-04 21:00:00,1.0,8.512050013110262,1.282,93.04,0.09304000000000001
2024-01-04 22:00:00,1.0,8.815598048507056,1.281,88.61,0.08861
2024-01-04 23:00:00,1.0,11.039609340116458,1.28,86.08,0.08608
2024-01-05 00:00:00,1.0,13.304894643411176,1.279,80.51,0.08051
2024-01-05 01:00:00,1.0,14.587628508882773,1.279,77.01,0.07701000000000001
2024-01-05 02:00:00,1.0,14.538896195968569,1.278,72.88,0.07288
2024-01-05 03:00:00,1.0,13.55101842135678,1.278,72.12,0.07212
2024-01-05 04:00:00,1.0,11.554273833413216,1.278,74.52,0.07452
2024-01-05 05:00:00,1.0,10.645408330682676,1.278,80.11,0.08011
2024-01-05 06:00:00,1.0,10.16433851926595,1.277,87.17,0.08717
2024-01-05 07:00:00,1.0,9.406031250689749,1.277,89.78,0.08978
2024-01-05 08:00:00,1.0,7.605388135299423,1.277,95.0,0.095
2024-01-05 09:00:00,0.9280464976906635,6.118449137141743,1.278,96.29,0.09629
2024-01-05 10:00:00,0.7049529133750801,5.106568347803477,1.278,98.22,0.09822
2024-01-05 11:00:00,0.5780649795858989,4.5335079793773465,1.279,92.29,0.09229000000000001
2024-01-05 12:00:00,0.26675548843581715,3.1314882920820493,1.279,91.65,0.09165000000000001
2024-01-05 13:00:00,0.3086181522931073,3.320021827226504,1.28,96.5,0.0965
2024-01-05 14:00:00,0.7507816699256086,5.314266733111075,1.28,100.13,0.10013
2024-01-05 15:00:00,1.0,7.843917096669768,1.28,103.03,0.10303
2024-01-05 16:00:00,1.0,8.96581349961601,1.281,107.43,0.10743000000000001
2024-01-05 17:00:00,1.0,8.890633208117759,1.281,108.47,0.10847
2024-01-05 18:00:00,1.0,8.350643898931354,1.281,104.0,0.104
2024-01-05 19:00:00,1.0,8.483359015609143,1.281,100.13,0.10013
2024-01-05 20:00:00,1.0,8.993349259739011,1.281,94.21,0.09420999999999999
2024-01-05 21:00:00,1.0,9.393865685679682,1.281,94.92,0.09492
2024-01-05 22:00:00,1.0,9.088471409980231,1.281,86.8,0.0868
2024-01-05 23:00:00,1.0,8.763572358085554,1.281,82.25,0.08225
2024-01-06 00:00:00,1.0,8.480479372187288,1.281,80.2,0.08020000000000001
2024-01-06 01:00:00,1.0,8.763251574448155,1.282,76.13,0.07612999999999999
2024-01-06 02:00:00,1.0,8.978726791864139,1.282,73.01,0.07301
2024-01-06 03:00:00,1.0,9.104206417841295,1.282,73.01,0.07301
2024-01-06 04:00:00,1.0,9.576886474279018,1.281,74.59,0.07459
2024-01-06 05:00:00,1.0,10.07453597045101,1.281,75.1,0.0751
2024-01-06 06:00:00,1.0,10.171675539329824,1.281,81.39,0.08139
2024-01-06 07:00:00,1.0,10.146607765445628,1.282,88.4,0.0884
2024-01-06 08:00:00,1.0,11.0481353954265,1.282,92.23,0.09223
2024-01-06 09:00:00,1.0,11.23808432961669,1.282,97.3,0.0973
2024-01-06 10:00:00,1.0,9.588217018641211,1.282,100.43,0.10043
2024-01-06 11:00:00,1.0,9.478471533258666,1.282,99.16,0.09916
2024-01-06 12:00:00,1.0,9.603850655747047,1.281,94.52,0.09451999999999999
2024-01-06 13:00:00,1.0,9.853406555139124,1.281,92.45,0.09245
2024-01-06 14:00:00,1.0,10.213735531163168,1.281,94.18,0.09418000000000001
2024-01-06 15:00:00,1.0,10.421601661261228,1.281,99.22,0.09922
2024-01-06 16:00:00,1.0,10.570049729338404,1.281,104.69,0.10468999999999999
2024-01-06 17:00:00,1.0,10.780530177066376,1.281,103.63,0.10363
2024-01-06 18:00:00,1.0,10.68206662779128,1.281,99.0,0.099
2024-01-06 19:00:00,1.0,10.908928190595862,1.281,92.14,0.09214
2024-01-06 20:00:00,1.0,11.15548950793702,1.281,88.0,0.088
2024-01-06 21:00:00,1.0,11.349475542508678,1.28,86.57,0.08657
2024-01-06 22:00:00,1.0,11.3621196229581,1.28,79.87,0.07987000000000001
2024-01-06 23:00:00,1.0,11.498776183141068,1.279,84.08,0.08408
2024-01-07 00:00:00,1.0,11.919160162845476,1.278,79.82,0.07981999999999999
2024-01-07 01:00:00,1.0,11.979315361702511,1.277,76.76,0.07676000000000001
2024-01-07 02:00:00,1.0,12.110535413885373,1.276,73.46,0.07346
2024-01-07 03:00:00,1.0,12.452631437875324,1.275,71.86,0.07186
2024-01-07 04:00:00,1.0,12.477890685428337,1.274,72.08,0.07208
2024-01-07 05:00:00,1.0,12.493608816090948,1.273,74.9,0.07490000000000001
2024-01-07 06:00:00,1.0,12.628244401952704,1.272,77.69,0.07769
2024-01-07 07:00:00,1.0,12.56487945945167,1.271,81.79,0.08179
2024-01-07 08:00:00,1.0,11.9717427585699,1.27,84.86,0.08486
2024-01-07 09:00:00,1.0,11.714458334020923,1.269,87.14,0.08714
2024-01-07 10:00:00,1.0,11.814986280039264,1.268,89.13,0.08913
2024-01-07 11:00:00,1.0,11.695628593484912,1.267,88.66,0.08866
2024-01-07 12:00:00,1.0,11.508320472685172,1.265,84.81,0.08481
2024-01-07 13:00:00,1.0,11.420251423028535,1.264,84.34,0.08434
2024-01-07 14:00:00,1.0,11.32284886570407,1.262,88.01,0.08801
2024-01-07 15:00:00,1.0,11.202193426463548,1.26,93.42,0.09342
2024-01-07 16:00:00,1.0,11.12029757689266,1.257,101.77,0.10177
2024-01-07 17:00:00,1.0,10.986037935496755,1.255,104.85,0.10485
2024-01-07 18:00:00,1.0,11.01529261097223,1.253,103.55,0.10355
2024-01-07 19:00:00,1.0,11.213652276038184,1.252,100.5,0.1005
2024-01-07 20:00:00,1.0,11.28760638472485,1.251,93.31,0.09331
2024-01-07 21:00:00,1.0,11.31522028935021,1.253,91.17,0.09117
2024-01-07 22:00:00,1.0,11.5635610758926,1.254,83.86,0.08386
2024-01-07 23:00:00,1.0,11.637607698169614,1.254,87.02,0.08702
2024-01-08 00:00:00,1.0,11.898698598910205,1.253,84.35,0.08435
2024-01-08 01:00:00,1.0,12.339038356959144,1.253,81.71,0.08170999999999999
2024-01-08 02:00:00,1.0,12.884876502552093,1.253,79.0,0.079
2024-01-08 03:00:00,1.0,13.329261802689192,1.253,78.47,0.07847
2024-01-08 04:00:00,1.0,12.935922825508449,1.253,82.1,0.08209999999999999
2024-01-08 05:00:00,1.0,12.443311011589106,1.253,94.3,0.0943
2024-01-08 06:00:00,1.0,12.309703256469705,1.253,111.09,0.11109000000000001
2024-01-08 07:00:00,1.0,12.38648988300773,1.254,121.11,0.12111
2024-01-08 08:00:00,1.0,12.808899009339411,1.254,117.83,0.11783
2024-01-08 09:00:00,1.0,13.337122976847354,1.254,110.58,0.11058
2024-01-08 10:00:00,1.0,13.718915287260876,1.254,103.0,0.103
2024-01-08 11:00:00,1.0,14.16440867643356,1.256,84.9,0.0849
2024-01-08 12:00:00,1.0,14.486683168756503,1.257,89.56,0.08956
2024-01-08 13:00:00,1.0,14.89330111115186,1.258,100.0,0.1
2024-01-08 14:00:00,1.0,14.580911565802465,1.259,107.98,0.10798
2024-01-08 15:00:00,1.0,14.406721616916736,1.261,116.39,0.11639000000000001
2024-01-08 16:00:00,1.0,14.72500954476818,1.262,129.15,0.12915000000000001
2024-01-08 17:00:00,1.0,15.0182844039484,1.263,125.08,0.12508
2024-01-08 18:00:00,1.0,15.098980812009623,1.264,111.9,0.1119
2024-01-08 19:00:00,1.0,14.921002574287414,1.264,100.1,0.1001
2024-01-08 20:00:00,1.0,14.616360146788374,1.265,91.0,0.091
2024-01-08 21:00:00,1.0,14.597524911754242,1.266,92.0,0.092
2024-01-08 22:00:00,1.0,14.368366792119806,1.266,91.49,0.09148999999999999
2024-01-08 23:00:00,1.0,14.529292431787916,1.267,80.95,0.08095000000000001
2024-01-09 00:00:00,1.0,14.179854382210594,1.268,79.98,0.07998000000000001
2024-01-09 01:00:00,1.0,13.927364970486163,1.268,85.0,0.085
2024-01-09 02:00:00,1.0,13.58794428125675,1.269,83.42,0.08342000000000001
2024-01-09 03:00:00,1.0,13.255168814710991,1.269,80.57,0.08056999999999999
2024-01-09 04:00:00,1.0,13.27188006829734,1.269,85.8,0.0858
2024-01-09 05:00:00,1.0,13.31764841752012,1.271,83.9,0.0839
2024-01-09 06:00:00,1.0,13.354523718578172,1.272,91.12,0.09112
2024-01-09 07:00:00,1.0,13.47234141435996,1.273,125.7,0.1257
2024-01-09 08:00:00,1.0,13.411155767822192,1.273,119.96,0.11996
2024-01-09 09:00:00,1.0,13.159244459170454,1.272,98.0,0.098
2024-01-09 10:00:00,1.0,13.137389196159749,1.272,90.0,0.09
2024-01-09 11:00:00,1.0,12.933345569252833,1.271,78.8,0.0788
2024-01-09 12:00:00,1.0,12.53640838226484,1.271,77.78,0.07778
2024-01-09 13:00:00,1.0,12.500058717860444,1.272,85.0,0.085
2024-01-09 14:00:00,1.0,13.038726160148723,1.273,99.9,0.0999
2024-01-09 15:00:00,1.0,13.120922927860017,1.273,112.67,0.11267
2024-01-09 16:00:00,1.0,12.74731862107993,1.274,135.69,0.13569
2024-01-09 17:00:00,1.0,12.530052956310636,1.274,129.25,0.12925
2024-01-09 18:00:00,1.0,12.499784766027638,1.275,126.3,0.1263
2024-01-09 19:00:00,1.0,12.769176457485846,1.275,108.82,0.10882
2024-01-09 20:00:00,1.0,12.714666833953912,1.276,93.66,0.09366
2024-01-09 21:00:00,1.0,12.449869643104249,1.276,84.9,0.0849
2024-01-09 22:00:00,1.0,12.184087964852663,1.276,88.0,0.088
2024-01-09 23:00:00,1.0,11.931254604618562,1.276,75.54,0.07554000000000001
2024-01-10 00:00:00,1.0,11.596060190611244,1.277,86.76,0.08676
2024-01-10 01:00:00,1.0,11.110999735994508,1.277,86.73,0.08673
2024-01-10 02:00:00,1.0,10.705569215609028,1.277,81.22,0.08122
2024-01-10 03:00:00,1.0,10.467313474458969,1.277,80.48,0.08048000000000001
2024-01-10 04:00:00,1.0,10.089725299344147,1.277,77.9,0.07790000000000001
2024-01-10 05:00:00,1.0,9.771194887731204,1.277,79.3,0.0793
2024-01-10 06:00:00,1.0,9.968331332675277,1.277,96.0,0.096
2024-01-10 07:00:00,1.0,10.232249805850458,1.279,132.52,0.13252
2024-01-10 08:00:00,1.0,10.389210208420828,1.282,130.39,0.13038999999999998
2024-01-10 09:00:00,1.0,10.433546936717915,1.283,111.21,0.11120999999999999
2024-01-10 10:00:00,1.0,10.573347328756787,1.284,109.13,0.10912999999999999
2024-01-10 11:00:00,1.0,10.597612998112028,1.284,89.1,0.0891
2024-01-10 12:00:00,1.0,10.73755399787698,1.282,87.45,0.08745
2024-01-10 13:00:00,1.0,10.565842743131933,1.281,84.9,0.0849
2024-01-10 14:00:00,1.0,10.490575174537536,1.28,106.34,0.10634
2024-01-10 15:00:00,1.0,10.487269509365175,1.28,127.94,0.12794
2024-01-10 16:00:00,1.0,10.547852486384691,1.279,143.79,0.14379
2024-01-10 17:00:00,1.0,10.953765663461102,1.278,140.0,0.14
2024-01-10 18:00:00,1.0,10.891196254543985,1.276,132.15,0.13215000000000002
2024-01-10 19:00:00,1.0,10.463660391365329,1.273,120.0,0.12
2024-01-10 20:00:00,1.0,9.6033632649045,1.269,97.3,0.0973
2024-01-10 21:00:00,1.0,8.76193888957291,1.265,91.3,0.09129999999999999
2024-01-10 22:00:00,1.0,7.845092312680197,1.263,82.31,0.08231000000000001
2024-01-10 23:00:00,1.0,6.740348097815443,1.263,91.75,0.09175
2024-01-11 00:00:00,1.0,6.604425030143587,1.263,88.59,0.08859
2024-01-11 01:00:00,1.0,7.392559570072493,1.264,87.25,0.08725
2024-01-11 02:00:00,1.0,7.765786331730385,1.264,82.38,0.08238
2024-01-11 03:00:00,1.0,7.08040376624445,1.265,81.2,0.08120000000000001
2024-01-11 04:00:00,1.0,6.683724376856448,1.265,79.6,0.07959999999999999
2024-01-11 05:00:00,1.0,7.946638904379952,1.265,90.0,0.09
2024-01-11 06:00:00,1.0,7.630954400973589,1.265,116.87,0.11687
2024-01-11 07:00:00,1.0,7.108453859955767,1.265,141.0,0.141
2024-01-11 08:00:00,0.9118667010222373,6.045005775099417,1.265,129.16,0.12916
2024-01-11 09:00:00,1.0,6.48914932572834,1.266,113.65,0.11365
2024-01-11 10:00:00,1.0,8.285253345946566,1.266,106.48,0.10648
2024-01-11 11:00:00,1.0,8.145535152534693,1.266,99.38,0.09938
2024-01-11 12:00:00,1.0,8.469646822459294,1.266,99.0,0.099
2024-01-11 13:00:00,1.0,9.253373247381992,1.266,105.98,0.10598
2024-01-11 14:00:00,1.0,10.250367235045076,1.266,117.31,0.11731
2024-01-11 15:00:00,1.0,10.51063851855533,1.266,132.62,0.13262000000000002
2024-01-11 16:00:00,1.0,11.061322845547354,1.266,147.06,0.14706
2024-01-11 17:00:00,1.0,11.979641164462013,1.267,136.7,0.1367
2024-01-11 18:00:00,1.0,12.089071481671404,1.268,132.31,0.13231
2024-01-11 19:00:00,1.0,11.524477799698529,1.268,117.88,0.11788
2024-01-11 20:00:00,1.0,10.760994491099073,1.268,107.19,0.10719
2024-01-11 21:00:00,1.0,9.648750051711763,1.268,100.0,0.1
2024-01-11 22:00:00,1.0,9.046912786806768,1.267,81.0,0.081
2024-01-11 23:00:00,1.0,9.213920698557851,1.267,82.12,0.08212
2024-01-12 00:00:00,1.0,9.38686805715138,1.266,80.63,0.08063
2024-01-12 01:00:00,1.0,9.77432069934082,1.265,83.13,0.08313
2024-01-12 02:00:00,1.0,10.379040248058676,1.264,77.29,0.07729000000000001
2024-01-12 03:00:00,1.0,10.125573666987034,1.263,78.0,0.078
2024-01-12 04:00:00,1.0,9.470436796393177,1.261,79.18,0.07918
2024-01-12 05:00:00,1.0,9.60876571011502,1.26,81.32,0.08131999999999999
2024-01-12 06:00:00,1.0,9.906082863816058,1.258,118.2,0.1182
2024-01-12 07:00:00,1.0,9.202942412866753,1.258,140.74,0.14074
2024-01-12 08:00:00,1.0,8.463447059297811,1.258,134.96,0.13496
2024-01-12 09:00:00,1.0,8.171523987414632,1.256,122.01,0.12201000000000001
2024-01-12 10:00:00,1.0,8.010323909614252,1.254,114.73,0.11473
2024-01-12 11:00:00,1.0,8.385634262743563,1.251,106.98,0.10698
2024-01-12 12:00:00,1.0,8.238786591963478,1.249,103.08,0.10308
2024-01-12 13:00:00,1.0,7.899369047834918,1.249,104.54,0.10454000000000001
2024-01-12 14:00:00,1.0,8.13825919440172,1.249,110.0,0.11
2024-01-12 15:00:00,1.0,8.147073572406315,1.249,120.0,0.12
2024-01-12 16:00:00,1.0,7.878766819229649,1.249,127.5,0.1275
2024-01-12 17:00:00,1.0,7.25441133551363,1.249,126.0,0.126
2024-01-12 18:00:00,1.0,6.795955968187991,1.249,119.47,0.11946999999999999
2024-01-12 19:00:00,1.0,6.674565573624001,1.249,107.13,0.10712999999999999
2024-01-12 20:00:00,1.0,6.653798029953342,1.25,91.7,0.0917
2024-01-12 21:00:00,0.965196454521615,6.287199195339813,1.249,85.02,0.08502
2024-01-12 22:00:00,0.8088726105697127,5.577651446039968,1.248,82.49,0.08249
2024-01-12 23:00:00,0.8653836747169117,5.83400993876565,1.247,90.0,0.09
2024-01-13 00:00:00,1.0,6.551867667653359,1.245,85.43,0.08543
2024-01-13 01:00:00,1.0,7.022982036334737,1.244,82.0,0.082
2024-01-13 02:00:00,1.0,7.889516734881672,1.243,78.47,0.07847
2024-01-13 03:00:00,1.0,9.352699127187558,1.241,75.0,0.075
2024-01-13 04:00:00,1.0,10.706822703687218,1.24,74.94,0.07493999999999999
2024-01-13 05:00:00,1.0,11.305036112674207,1.239,78.16,0.07816
2024-01-13 06:00:00,1.0,11.461555760860834,1.239,77.9,0.07790000000000001
2024-01-13 07:00:00,1.0,11.540274174675206,1.238,74.92,0.07492
2024-01-13 08:00:00,1.0,11.255495975811922,1.238,85.4,0.0854
2024-01-13 09:00:00,1.0,10.762191142391965,1.236,88.4,0.0884
2024-01-13 10:00:00,1.0,10.43435346249844,1.235,86.1,0.0861
2024-01-13 11:00:00,1.0,10.359005819719547,1.234,79.7,0.07970000000000001
2024-01-13 12:00:00,1.0,10.789010608329074,1.233,80.82,0.08081999999999999
2024-01-13 13:00:00,1.0,11.304626522468844,1.231,81.5,0.0815
2024-01-13 14:00:00,1.0,11.00325929888104,1.23,87.0,0.087
2024-01-13 15:00:00,1.0,10.86088558582753,1.229,97.3,0.0973
2024-01-13 16:00:00,1.0,10.859006260264108,1.231,114.6,0.1146
2024-01-13 17:00:00,1.0,11.128179890155854,1.231,102.8,0.1028
2024-01-13 18:00:00,1.0,10.972259993608777,1.232,84.6,0.0846
2024-01-13 19:00:00,1.0,11.635341293795284,1.234,75.47,0.07547
2024-01-13 20:00:00,1.0,12.248057949607714,1.236,81.0,0.081
2024-01-13 21:00:00,1.0,12.532895947512396,1.238,85.0,0.085
2024-01-13 22:00:00,1.0,12.89084469784848,1.239,80.0,0.08
2024-01-13 23:00:00,1.0,12.531856306012562,1.241,74.9,0.07490000000000001
2024-01-14 00:00:00,1.0,12.236108072822448,1.243,74.01,0.07401
2024-01-14 01:00:00,1.0,11.47410948617199,1.244,69.9,0.0699
2024-01-14 02:00:00,1.0,10.566784189595316,1.246,68.24,0.06824
2024-01-14 03:00:00,1.0,10.064298134462168,1.249,71.92,0.07192
2024-01-14 04:00:00,1.0,9.399796502812958,1.252,80.0,0.08
2024-01-14 05:00:00,1.0,9.04913922113952,1.255,71.03,0.07103
2024-01-14 06:00:00,1.0,8.936563834264096,1.259,75.92,0.07592
2024-01-14 07:00:00,1.0,9.058353266313295,1.261,79.27,0.07927
2024-01-14 08:00:00,1.0,9.094139638711136,1.263,93.0,0.093
2024-01-14 09:00:00,1.0,9.063284428930569,1.264,97.11,0.09711
2024-01-14 10:00:00,1.0,8.800123715230523,1.266,87.2,0.0872
2024-01-14 11:00:00,1.0,8.923327994498932,1.267,80.39,0.08039
2024-01-14 12:00:00,1.0,9.42299732779417,1.268,77.04,0.07704000000000001
2024-01-14 13:00:00,1.0,9.801572784846725,1.268,79.15,0.07915000000000001
2024-01-14 14:00:00,1.0,10.505709213258886,1.268,82.32,0.08231999999999999
2024-01-14 15:00:00,1.0,11.34671736105175,1.269,86.62,0.08662
2024-01-14 16:00:00,1.0,12.556915121907632,1.27,91.86,0.09186
2024-01-14 17:00:00,1.0,13.261274850736562,1.27,94.9,0.09490000000000001
2024-01-14 18:00:00,1.0,13.538834962989457,1.27,85.0,0.085
2024-01-14 19:00:00,1.0,13.435462658248744,1.27,79.06,0.07906
2024-01-14 20:00:00,1.0,13.983551048551814,1.269,78.6,0.07859999999999999
2024-01-14 21:00:00,1.0,14.69289814412818,1.269,75.39,0.07539
2024-01-14 22:00:00,1.0,15.488198279259729,1.268,67.19,0.06719
2024-01-14 23:00:00,1.0,15.380545656062074,1.266,67.9,0.0679
2024-01-15 00:00:00,1.0,15.35310350645524,1.264,65.0,0.065
2024-01-15 01:00:00,1.0,14.744592450005218,1.262,63.94,0.06394
2024-01-15 02:00:00,1.0,14.651784375723228,1.261,62.04,0.06204
2024-01-15 03:00:00,1.0,14.540018664721863,1.259,62.04,0.06204
2024-01-15 04:00:00,1.0,14.686959281978208,1.258,69.25,0.06925
2024-01-15 05:00:00,1.0,14.734545357251076,1.258,80.18,0.08018
2024-01-15 06:00:00,1.0,15.557183308579068,1.258,84.4,0.0844
2024-01-15 07:00:00,1.0,15.469486770379334,1.258,99.34,0.09934
2024-01-15 08:00:00,1.0,15.59837916788572,1.258,100.3,0.1003
2024-01-15 09:00:00,1.0,15.652729073608755,1.258,94.89,0.09489
2024-01-15 10:00:00,0.0,16.716843592295493,1.257,90.2,0.0902
2024-01-15 11:00:00,0.0,16.652958608721434,1.256,81.18,0.08118
2024-01-15 12:00:00,0.0,16.525056371891154,1.255,82.2,0.08220000000000001
2024-01-15 13:00:00,0.0,16.65009346814703,1.254,84.6,0.0846
2024-01-15 14:00:00,0.0,17.51247517421691,1.253,89.57,0.08957
2024-01-15 15:00:00,0.0,17.92165126885909,1.251,97.62,0.09762
2024-01-15 16:00:00,0.0,17.543260330178747,1.25,106.51,0.10651000000000001
2024-01-15 17:00:00,0.0,16.864356671349803,1.25,112.81,0.11281000000000001
2024-01-15 18:00:00,0.43742508752522874,16.000937107127637,1.25,105.13,0.10513
