biogas_kg_h
36,7576
36,7724
36,7849
36,7899
36,8015
36,8193
36,8293
36,8303
36,8316
36,8385
36,8619
36,8636
36,8773
36,8814
36,9046
36,9405
36,9613
36,9631
36,9654
36,9706
36,9923
36,997
37,0258
37,028
37,034
37,0367
37,0412
37,0673
37,0848
37,0974
37,0994
37,1028
37,1055
37,1116
37,1167
37,1211
37,1426
37,1587
37,1689
37,1812
37,2064
37,2363
37,2449
37,2502
37,3082
37,324
37,3273
37,3444
37,3516
37,356
37,3598
37,3794
37,3873
37,4381
37,4475
37,4589
37,4697
37,4757
37,4871
37,4946
37,5332
37,5357
37,5658
37,5663
37,5777
37,5838
37,5954
37,6183
37,6253
37,6309
37,6392
37,6533
37,6716
37,6826
37,6965
37,698
37,7151
37,7565
37,7698
37,7771
37,7848
37,7927
37,7932
37,8121
37,8155
37,8176
37,8347
37,9001
37,9128
37,9207
37,9263
37,9272
37,9545
37,978
38,02
38,0374
38,0384
38,0404
38,046
38,0743
38,075
38,0863
38,1046
38,1057
38,1363
38,1439
38,1502
38,1532
38,1546
38,1789
38,1818
38,1941
38,2011
38,208
38,2196
38,2225
38,2341
38,2624
38,2687
38,2801
38,2946
38,303
38,314
38,3652
38,3706
38,3722
38,383
38,3863
38,3874
38,4071
38,4085
38,4121
38,4151
38,4167
38,4338
38,4396
38,4696
38,4723
38,475
38,482
38,487
38,4946
38,4972
38,514
38,5201
38,539
38,5437
38,5498
38,5529
38,5536
38,5555
38,5582
38,5814
38,5964
38,6019
38,6188
38,6345
38,6363
38,6456
38,6517
38,6554
38,6695
38,6726
38,6734
38,681
38,6848
38,7091
38,7107
38,7186
38,7196
38,7231
38,7315
38,7344
38,7403
38,7413
38,7488
38,7869
38,789
38,8029
38,8068
38,8164
38,8195
38,8246
38,828
38,8332
38,8586
38,8618
38,8675
38,875
38,8882
38,9236
38,9313
38,9377
38,9456
38,9465
38,9676
38,9834
38,9902
39,0064
39,0262
39,0309
39,0407
39,0489
39,081
39,1049
39,1074
39,1247
39,1338
39,1381
39,1509
39,1534
39,1859
39,1921
39,1968
39,2007
39,2065
39,2089
39,2108
39,2139
39,2263
39,2276
39,2325
39,2358
39,2474
39,2556
39,2584
39,265
39,2856
39,31
39,3166
39,3432
39,3443
39,348
39,3604
39,3612
39,3826
39,4005
39,4528
39,4696
39,4798
39,4939
39,5161
39,5259
39,5424
39,5435
39,5542
39,5737
39,5792
39,5911
39,5977
39,607
39,6404
39,6429
39,6458
39,6699
39,6778
39,694
39,6947
39,6967
39,7118
39,7136
39,7367
39,7399
39,7617
39,7981
39,8061
39,813
39,8136
39,8161
39,8315
39,8343
39,8617
39,8661
39,8692
39,8777
39,8892
39,9058
39,9067
39,9278
39,9662
39,9693
39,9744
40,0201
40,0283
40,029
40,0308
40,0441
40,0456
40,0483
40,0594
40,0639
40,0652
40,0708
40,0786
40,0984
40,0988
40,0993
40,0999
40,1194
40,1237
40,1285
40,1325
40,1366
40,139
40,1455
40,1473
40,1674
40,1892
40,1989
40,211
40,223
40,2266
40,2295
40,232
40,2329
40,2351
40,2379
40,2489
40,2547
40,2646
40,2766
40,2798
40,2875
40,2956
40,2984
40,3073
40,3241
40,3379
40,3633
40,3905
40,4074
40,4111
40,4134
40,4332
40,4349
40,4466
40,4562
40,4695
40,4702
40,4847
40,4948
40,4956
40,4959
40,5214
40,5275
40,5316
40,5458
40,5602
40,5646
40,57
40,5973
40,6082
40,6165
40,62
40,6234
40,6397
40,6668
40,6673
40,679
40,6901
40,6907
40,6953
40,6975
40,7115
40,7343
40,7567
40,7746
40,7812
40,7835
40,7925
40,8358
40,8388
40,8407
40,8432
40,8463
40,8641
40,8776
40,9003
40,9021
40,9042
40,9108
40,9274
40,9779
40,981
40,9833
40,992
41,0109
41,0125
41,0175
41,0201
41,0318
41,0369
41,0528
41,0605
41,0699
41,0774
41,1027
41,1033
41,1063
41,1123
41,1261
41,129
41,1314
41,1354
41,1432
41,1768
41,1829
41,1935
41,2301
41,2342
41,2455
41,2529
41,2584
41,2712
41,272
41,2806
41,3109
41,3139
41,3175
41,3203
41,3237
41,3248
41,3272
41,3391
41,352
41,3549
41,3591
41,3661
41,3768
41,4164
41,4173
41,4195
41,4237
41,457
41,4905
41,5007
41,5142
41,527
41,538
41,5395
41,5549
41,5616
41,565
41,5663
41,5726
41,5749
41,5758
41,5819
41,6089
41,6214
41,6246
41,6395
41,644
41,6523
41,6529
41,6667
41,6799
41,681
41,6865
41,699
41,7004
41,7036
41,7051
41,7068
41,7099
41,714
41,7239
41,74
41,7432
41,7485
41,7508
41,7561
41,7568
41,758
41,7687
41,7795
41,7881
41,7885
41,7903
41,7908
41,7922
41,7933
41,7983
41,8011
41,8118
41,8185
41,8226
41,8321
41,8334
41,8441
41,8472
41,8487
41,8528
41,8555
41,863
41,8678
41,8711
41,8724
41,893
41,8983
41,9375
41,9418
41,9466
41,9686
41,9705
41,9733
41,9942
41,9963
41,9984
42,0003
42,003
42,012
42,0256
42,0299
42,0446
42,0523
42,0865
42,0868
42,088
42,0953
42,1202
42,1425
42,1616
42,1627
42,1723
42,1812
42,2304
42,2384
42,2557
42,26
42,268
42,2859
42,287
42,2872
42,2955
42,3022
42,3312
42,3349
42,3395
42,3403
42,3415
42,3476
42,3583
42,3593
42,3745
42,3766
42,378
42,3916
42,4086
42,4182
42,4462
42,4512
42,4567
42,4682
42,4874
42,4885
42,5235
42,555
42,5681
42,5793
42,5802
42,5853
42,5907
42,6009
42,6468
42,6534
42,6782
42,6859
42,6863
42,6912
42,7087
42,7091
42,7437
42,7476
42,7517
42,7555
42,7684
42,7793
42,7828
42,784
42,7938
42,8157
42,8163
42,818
42,8226
42,8278
42,8303
42,8329
42,844
42,85
42,8532
42,8635
42,8858
42,8859
42,8885
42,8938
42,9102
42,9189
42,9237
42,9389
42,9484
42,9506
42,9589
42,9875
42,9941
43,0072
43,0087
43,0102
43,0132
43,0164
43,0257
43,0293
43,0467
43,0486
43,0648
43,0671
43,073
43,0753
43,0965
43,1157
43,1329
43,1405
43,1427
43,1498
43,1802
43,1812
43,191
43,2053
43,2793
43,2905
43,2991
43,3102
43,315
43,3203
43,3304
43,3428
43,3444
43,3734
43,3806
43,3971
43,405
43,4631
43,4664
43,4764
43,4784
43,4834
43,489
43,4903
43,4974
43,5018
43,5022
43,5142
43,5157
43,5261
43,538
43,5447
43,5499
43,5619
43,5654
43,5761
43,6225
43,6357
43,6414
43,6499
43,6581
43,6598
43,6796
43,6891
43,6912
43,6951
43,7044
43,7146
43,7353
43,7615
43,7691
43,7716
43,7852
43,7895
43,7953
43,7975
43,7979
43,8018
43,8104
43,8196
43,8445
43,8523
43,8569
43,8619
43,8815
43,8838
43,8954
43,9006
43,9071
43,9084
43,9091
43,9159
43,9318
43,9769
43,9797
44,0074
44,0116
44,0396
44,0441
44,0512
44,0554
44,061
44,0668
44,1104
44,1347
44,1447
44,1538
44,1618
44,1787
44,2086
44,2264
44,2474
44,2736
44,2795
44,2856
44,2865
44,2933
44,2939
44,3075
44,3177
44,318
44,3385
44,343
44,3586
44,3621
44,3661
44,3681
44,3749
44,4048
44,4086
44,4197
44,4227
44,4256
44,4324
44,434
44,4465
44,4538
44,4719
44,474
44,4933
44,4993
44,5125
44,5234
44,5318
44,5511
44,5516
44,5544
44,5666
44,5703
44,5896
44,5954
44,5966
44,5999
44,6086
44,6088
44,611
44,6132
44,6281
44,6362
44,6368
44,6381
44,6466
44,6472
44,6514
44,6519
44,674
44,6915
44,6922
44,7069
44,7201
44,7444
44,7485
44,7656
44,771
44,7713
44,7733
44,7832
44,7876
44,7948
44,8086
44,8091
44,8224
44,8237
44,831
44,8509
44,8535
44,8727
44,8837
44,8876
44,8897
44,8948
44,9232
44,928
44,931
44,9426
44,948
44,9543
44,9569
44,9733
44,9798
44,9891
45,0003
45,0026
45,0079
45,0088
45,0119
45,0187
45,0229
45,0232
45,0357
45,0409
45,047
45,0503
45,0599
45,065
45,0759
45,0882
45,0922
45,1022
45,114
45,1192
45,1291
45,1425
45,1464
45,1525
45,1721
45,1803
45,1928
45,2035
45,209
45,2258
45,2267
45,2406
45,2489
45,251
45,2547
45,2609
45,2615
45,263
45,2663
45,2682
45,2724
45,2791
45,2853
45,2956
45,3287
45,3525
45,3543
45,3569
45,36
45,3622
45,3645
45,367
45,3737
45,3779
45,3868
45,3901
45,4068
45,4092
45,42
45,436
45,4364
45,4422
45,4514
45,4566
45,4592
45,4613
45,4792
45,4836
45,4932
45,514
45,5269
45,5486
45,5488
45,5501
45,5507
45,5518
45,5547
45,5598
45,5614
45,5677
45,5833
45,5847
45,5981
45,603
45,6094
45,6264
45,628
45,6286
45,6292
45,6373
45,6409
45,6506
45,6636
45,668
45,6827
45,6853
45,6945
45,695
45,7066
45,7073
45,7157
45,7197
45,726
45,733
45,7356
45,7486
45,7496
45,7511
45,7531
45,7597
45,762
45,7659
45,7698
45,7993
45,8029
45,8039
45,8071
45,8096
45,8133
45,8208
45,8251
45,8384
45,8434
45,8502
45,8527
45,8633
45,8711
45,8727
45,8914
45,8929
45,901
45,9025
45,9165
45,9193
45,92
45,9214
45,9354
45,9403
45,9406
45,9523
45,9535
45,9586
45,9702
45,9706
45,9753
45,9822
45,9832
45,9951
46,0021
46,0098
46,0164
46,0261
46,0314
46,0326
46,0362
46,0519
46,0675
46,0798
46,0875
46,0974
46,0996
46,1004
46,1018
46,1171
46,1235
46,126
46,1319
46,1396
46,1435
46,1516
46,1526
46,158
46,1588
46,1594
46,1636
46,1702
46,1717
46,1881
46,1964
46,1988
46,21
46,2109
46,2363
46,2496
46,2543
46,268
46,2699
46,2783
46,2926
46,2988
46,3063
46,3152
46,3474
46,365
46,3859
46,3906
46,3955
46,4043
46,4049
46,409
46,4107
46,4163
46,4342
46,436
46,4366
46,4415
46,4465
46,4491
46,4542
46,4576
46,4591
46,4648
46,4807
46,4952
46,4968
46,505
46,507
46,5133
46,5179
46,5299
46,5496
46,5503
46,573
46,576
46,6491
46,652
46,6555
46,6567
46,6603
46,6605
46,6622
46,6689
46,6702
46,6722
46,6756
46,6785
46,6823
46,6879
46,689
46,6949
46,6956
46,6986
46,7023
46,709
46,7114
46,7121
46,7157
46,728
46,7318
46,7692
46,8013
46,8028
46,8071
46,8361
46,8374
46,8393
46,8669
46,8761
46,8879
46,8976
46,9055
46,9095
46,9177
46,9313
46,9562
46,9586
46,9762
46,9783
46,9859
46,9953
46,9973
46,9999
47,0047
47,0068
47,0073
47,0095
47,0172
47,0253
47,0298
47,0301
47,0326
47,0474
47,0485
47,0654
47,0766
47,0839
47,0862
47,0931
47,1058
47,1076
47,1304
47,1442
47,1475
47,1492
47,1502
47,1506
47,165
47,1778
47,1923
47,2192
47,233
47,2353
47,2362
47,2427
47,2449
47,2623
47,2788
47,2857
47,2982
47,3025
47,3057
47,3144
47,3158
47,3303
47,3344
47,3406
47,3611
47,3655
47,3729
47,3772
47,38
47,3957
47,3986
47,4344
47,4479
47,4533
47,4621
47,4648
47,472
47,4814
47,4815
47,4828
47,4921
47,5038
47,5127
47,5192
47,5278
47,5342
47,5364
47,5407
47,5409
47,5604
47,5642
47,5647
47,575
47,5795
47,5878
47,5904
47,605
47,6122
47,6201
47,623
47,6233
47,6353
47,6408
47,6461
47,647
47,6702
47,6702
47,6787
47,6992
47,7019
47,7038
47,7144
47,719
47,7244
47,7256
47,7279
47,7298
47,7639
47,7646
47,7751
47,7808
47,7879
47,8081
47,8125
47,8284
47,8419
47,8434
47,8473
47,8511
47,8547
47,8625
47,8731
47,8859
47,8928
47,8942
47,8955
47,91
47,917
47,9286
47,9333
47,9404
47,942
47,9436
47,9753
47,9754
47,9782
48,0005
48,0236
48,0259
48,0282
48,0495
48,0644
48,0775
48,0815
48,0929
48,1222
48,1234
48,1237
48,1279
48,1289
48,1309
48,135
48,1584
48,1665
48,1701
48,1719
48,1724
48,1767
48,1841
48,1988
48,2052
48,2054
48,2163
48,2272
48,2364
48,2437
48,2454
48,2467
48,2561
48,2616
48,2639
48,2692
48,2777
48,2922
48,3526
48,3642
48,3718
48,376
48,3789
48,381
48,3822
48,3975
48,4034
48,405
48,4097
48,412
48,4173
48,4217
48,4274
48,4437
48,4471
48,4473
48,4481
48,4611
48,4713
48,4925
48,4975
48,5058
48,5283
48,5363
48,5552
48,5592
48,5633
48,5772
48,5789
48,5859
48,6186
48,6211
48,6223
48,6227
48,6442
48,6455
48,6461
48,664
48,6716
48,6737
48,6783
48,6834
48,686
48,6905
48,7136
48,7168
48,7269
48,729
48,7362
48,7585
48,761
48,7631
48,766
48,7699
48,7814
48,7821
48,788
48,8058
48,8095
48,8274
48,8361
48,8666
48,8736
48,8767
48,8985
48,9017
48,9044
48,9078
48,9112
48,9133
48,933
48,9638
48,9842
48,9853
48,9863
48,9889
49,0144
49,0162
49,0179
49,0192
49,0207
49,021
49,031
49,0399
49,0455
49,0606
49,0614
49,0619
49,0903
49,0944
49,1085
49,1105
49,1117
49,117
49,1221
49,1366
49,1371
49,1396
49,1565
49,1597
49,1624
49,1631
49,1752
49,1964
49,2117
49,2246
49,2277
49,2297
49,2322
49,2536
49,2566
49,2636
49,2665
49,2673
49,2868
49,3025
49,3366
49,3377
49,3485
49,3544
49,3552
49,3619
49,3673
49,3699
49,3725
49,3836
49,3943
49,4027
49,4057
49,4062
49,4067
49,4222
49,433
49,4443
49,4768
49,4862
49,5213
49,5257
49,5428
49,5469
49,5474
49,5516
49,5552
49,5634
49,5872
49,5917
49,5936
49,5984
49,6014
49,617
49,6192
49,6306
49,6325
49,6357
49,6499
49,6639
49,664
49,6645
49,6646
49,6871
49,7008
49,7039
49,7162
49,7169
49,7323
49,7412
49,7523
49,7572
49,7666
49,7693
49,7716
49,7771
49,8273
49,8367
49,8423
49,8575
49,8586
49,8702
49,8719
49,8861
49,9095
49,9173
49,9232
49,9234
49,9297
49,9298
49,9403
49,9445
49,9648
49,9883
49,99
49,9959
50,0065
50,0106
50,0109
50,033
50,0451
50,0585
50,0824
50,0862
50,0895
50,1075
50,1087
50,1135
50,1359
50,1474
50,1564
50,193
50,2246
50,225
50,235
50,239
50,2391
50,242
50,2447
50,2474
50,2799
50,2884
50,2981
50,3036
50,3101
50,3215
50,3265
50,3276
50,329
50,3301
50,3421
50,3456
50,3552
50,3627
50,3793
50,4034
50,404
50,4125
50,4214
50,4435
50,4452
50,457
50,4724
50,475
50,48
50,4857
50,4925
50,4999
50,505
50,5159
50,5269
50,5338
50,5483
50,5505
50,5591
50,5622
50,5659
50,5754
50,5775
50,579
50,5811
50,5891
50,5956
50,6069
50,6439
50,6503
50,6514
50,6696
50,6734
50,6839
50,725
50,7426
50,7545
50,7581
50,7604
50,7719
50,7738
50,7831
50,7853
50,7855
50,789
50,8174
50,8176
50,8233
50,8279
50,8453
50,8466
50,8484
50,8544
50,8576
50,8758
50,876
50,8973
50,9089
50,9094
50,9166
50,9316
50,9352
50,9417
50,9562
50,9598
50,97
50,9705
50,9744
50,9746
50,9816
50,992
50,9934
51,0075
51,0097
51,0103
51,0193
51,0198
51,0221
51,0237
51,0241
51,0401
51,0404
51,051
51,0578
51,0607
51,0643
51,0657
51,0732
51,0748
51,0754
51,0768
51,0931
51,0948
51,0996
51,1061
51,1107
51,1112
51,1122
51,1284
51,1327
51,139
51,1414
51,146
51,1596
51,1616
51,1637
51,1661
51,1708
51,1813
51,1921
51,198
51,2019
51,2058
51,206
51,2121
51,2149
51,2182
51,2625
51,2767
51,2875
51,2934
51,2948
51,3105
51,3129
51,3198
51,324
51,3257
51,3359
51,341
51,346
51,3478
51,3626
51,3648
51,3693
51,3775
51,3923
51,4072
51,4082
51,4102
51,4152
51,422
51,4256
51,4363
51,4369
51,4447
51,4472
51,4517
51,46
51,4666
51,4886
51,5376
51,5444
51,5625
51,5653
51,5674
51,5746
51,5849
51,5911
51,6023
51,6032
51,6048
51,6102
51,6143
51,6264
51,6389
51,6601
51,6698
51,6804
51,705
51,7103
51,712
51,7134
51,7206
51,7571
51,7885
51,7944
51,8046
51,8136
51,8235
51,825
51,8269
51,8379
51,8587
51,8759
51,883
51,898
51,8995
51,9053
51,9085
51,9117
51,9123
51,9127
51,9149
51,9181
51,9184
51,9213
51,9244
51,9276
51,9308
51,9379
51,9455
51,95
51,9639
51,9882
52,0028
52,0054
52,0072
52,0185
52,0197
52,0216
52,0334
52,0485
52,0558
52,0724
52,0791
52,1193
52,1251
52,1326
52,1365
52,1447
52,1522
52,1536
52,1669
52,1818
52,1904
52,1957
52,2031
52,2075
52,2175
52,2285
52,232
52,2327
52,2484
52,262
52,2669
52,2741
52,2799
52,2985
52,2989
52,3011
52,3165
52,3213
52,3273
52,3368
52,3458
52,3501
52,3545
52,3591
52,3649
52,3866
52,3872
52,4013
52,4035
52,415
52,4456
52,4502
52,4579
52,4655
52,474
52,474
52,5056
52,5139
52,5331
52,5501
52,5507
52,5701
52,5763
52,5836
52,5867
52,5898
52,5923
52,5953
52,5957
52,5965
52,6137
52,6154
52,6239
52,634
52,6853
52,6976
52,6984
52,7097
52,7122
52,7153
52,7391
52,7423
52,7489
52,7492
52,7658
52,7672
52,796
52,8165
52,8204
52,8268
52,8302
52,8318
52,8607
52,8662
52,881
52,8872
52,8876
52,8945
52,8976
52,9294
52,9387
52,9411
52,9556
52,9567
52,9624
52,964
52,9704
52,9791
53,0023
53,019
53,0258
53,0329
53,0377
53,0399
53,0596
53,0679
53,0818
53,0826
53,0907
53,0975
53,1082
53,11
53,1243
53,1316
53,1395
53,1484
53,1487
53,1612
53,1697
53,183
53,1906
53,198
53,2094
53,2159
53,2233
53,2258
53,2332
53,2335
53,2493
53,2631
53,2729
53,2771
53,3125
53,3166
53,3269
53,331
53,3343
53,3389
53,3553
53,363
53,3771
53,3838
53,3889
53,391
53,4069
53,4095
53,4222
53,4313
53,4378
53,4394
53,4429
53,4555
53,4578
53,4599
53,4747
53,4895
53,5141
53,5201
53,5327
53,5393
53,555
53,5968
53,6003
53,6012
53,6025
53,622
53,6291
53,655
53,661
53,6807
53,6831
53,6849
53,7139
53,7164
53,7223
53,7228
53,7325
53,7338
53,746
53,746
53,7542
53,7706
53,7753
53,7864
53,7979
53,8255
53,8446
53,8605
53,8731
53,884
53,8866
53,9027
53,913
53,9221
53,9283
53,9305
53,9435
53,9514
53,9531
53,9609
53,9818
53,9869
53,99
53,9964
53,9993
54,0095
54,0107
54,0341
54,0557
54,0847
54,1015
54,1106
54,1163
54,1183
54,1267
54,1323
54,1345
54,1634
54,1637
54,1675
54,1688
54,1736
54,1964
54,2
54,2038
54,2106
54,2287
54,2295
54,2573
54,2642
54,2679
54,279
54,3038
54,3223
54,358
54,3583
54,382
54,3908
54,4229
54,436
54,4463
54,4488
54,4653
54,475
54,4782
54,4821
54,4835
54,4874
54,4932
54,4992
54,5031
54,5113
54,5166
54,5246
54,5482
54,5547
54,5551
54,5582
54,5607
54,561
54,5615
54,5748
54,5979
54,5998
54,6104
54,6127
54,6242
54,6319
54,6414
54,6536
54,6684
54,669
54,6726
54,6754
54,6811
54,683
54,6941
54,7065
54,7247
54,745
54,7471
54,755
54,7663
54,7827
54,7918
54,7961
54,7988
54,8079
54,8242
54,8411
54,8643
54,8727
54,8752
54,8817
54,8857
54,8986
54,9093
54,9316
54,9459
54,9464
54,9535
54,9994
55,006
55,0114
55,0181
55,0351
55,0523
55,0579
55,0591
55,0628
55,0828
55,0894
55,1057
55,1162
55,1222
55,1414
55,1427
55,1434
55,1496
55,1514
55,1677
55,1701
55,1728
55,1867
55,1908
55,1971
55,2033
55,2233
55,2411
55,2427
55,2567
55,2648
55,2884
55,3195
55,3264
55,3341
55,3377
55,3642
55,3754
55,3797
55,3879
55,3899
55,3922
55,3977
55,4017
55,4249
55,4254
55,4273
55,4384
55,4465
55,4495
55,4595
55,471
55,4718
55,4749
55,4903
55,4958
55,5032
55,511
55,516
55,5225
55,5237
55,5336
55,5609
55,5657
55,5726
55,5759
55,5768
55,5936
55,6179
55,6224
55,6302
55,6341
55,6566
55,6813
55,6837
55,6853
55,6957
55,729
55,7546
55,7606
55,8131
55,8382
55,8416
55,8609
55,8619
55,8706
55,8824
55,8964
55,8977
55,8984
55,9007
55,9431
55,9468
55,9484
55,9587
55,9688
55,9768
55,9945
55,9948
55,9958
55,9965
56,0079
56,0144
56,0219
56,0316
56,0422
56,0442
56,0521
56,061
56,0897
56,09
56,1092
56,1109
56,1187
56,1204
56,1212
56,1254
56,1273
56,1377
56,1605
56,1649
56,1671
56,1737
56,1802
56,1809
56,182
56,1855
56,2025
56,2079
56,2207
56,2332
56,236
56,2402
56,2448
56,2451
56,2524
56,2689
56,2778
56,2809
56,2993
56,3027
56,3052
56,3122
56,321
56,3287
56,3353
56,3512
56,3535
56,3629
56,3716
56,3981
56,4095
56,4185
56,4383
